idx,case_idx,key,mixture_id,target_source,mixture_relpath,target_relpath,enrollment_relpath
876,0,22ha010r_0.1879_446c020o_-0.1879_22ho010r,22ha010r_0.1879_446c020o_-0.1879,s1,tt/mix/22ha010r_0.1879_446c020o_-0.1879.wav,tt/s1/22ha010r_0.1879_446c020o_-0.1879.wav,wsj0/si_dt_05_8k/22h/22ho010r.wav
876,1,22ha010r_0.1879_446c020o_-0.1879_446o030p,22ha010r_0.1879_446c020o_-0.1879,s2,tt/mix/22ha010r_0.1879_446c020o_-0.1879.wav,tt/s2/22ha010r_0.1879_446c020o_-0.1879.wav,wsj0/si_et_05_8k/446/446o030p.wav
877,0,22ha010r_0.29298_446c020u_-0.29298_22ho0108,22ha010r_0.29298_446c020u_-0.29298,s1,tt/mix/22ha010r_0.29298_446c020u_-0.29298.wav,tt/s1/22ha010r_0.29298_446c020u_-0.29298.wav,wsj0/si_dt_05_8k/22h/22ho0108.wav
877,1,22ha010r_0.29298_446c020u_-0.29298_446c020o,22ha010r_0.29298_446c020u_-0.29298,s2,tt/mix/22ha010r_0.29298_446c020u_-0.29298.wav,tt/s2/22ha010r_0.29298_446c020u_-0.29298.wav,wsj0/si_et_05_8k/446/446c020o.wav
878,0,22ha010s_2.0446_440c0213_-2.0446_22ha0104,22ha010s_2.0446_440c0213_-2.0446,s1,tt/mix/22ha010s_2.0446_440c0213_-2.0446.wav,tt/s1/22ha010s_2.0446_440c0213_-2.0446.wav,wsj0/si_dt_05_8k/22h/22ha0104.wav
878,1,22ha010s_2.0446_440c0213_-2.0446_440c020j,22ha010s_2.0446_440c0213_-2.0446,s2,tt/mix/22ha010s_2.0446_440c0213_-2.0446.wav,tt/s2/22ha010s_2.0446_440c0213_-2.0446.wav,wsj0/si_et_05_8k/440/440c020j.wav
879,0,22ha010t_2.0773_420a010l_-2.0773_22ho0115,22ha010t_2.0773_420a010l_-2.0773,s1,tt/mix/22ha010t_2.0773_420a010l_-2.0773.wav,tt/s1/22ha010t_2.0773_420a010l_-2.0773.wav,wsj0/si_dt_05_8k/22h/22ho0115.wav
879,1,22ha010t_2.0773_420a010l_-2.0773_420o030n,22ha010t_2.0773_420a010l_-2.0773,s2,tt/mix/22ha010t_2.0773_420a010l_-2.0773.wav,tt/s2/22ha010t_2.0773_420a010l_-2.0773.wav,wsj0/si_dt_05_8k/420/420o030n.wav
880,0,22ha010w_1.6889_422a010f_-1.6889_22ho0113,22ha010w_1.6889_422a010f_-1.6889,s1,tt/mix/22ha010w_1.6889_422a010f_-1.6889.wav,tt/s1/22ha010w_1.6889_422a010f_-1.6889.wav,wsj0/si_dt_05_8k/22h/22ho0113.wav
880,1,22ha010w_1.6889_422a010f_-1.6889_422o030u,22ha010w_1.6889_422a010f_-1.6889,s2,tt/mix/22ha010w_1.6889_422a010f_-1.6889.wav,tt/s2/22ha010w_1.6889_422a010f_-1.6889.wav,wsj0/si_dt_05_8k/422/422o030u.wav
881,0,22ha010x_1.2749_052c010v_-1.2749_22ha010m,22ha010x_1.2749_052c010v_-1.2749,s1,tt/mix/22ha010x_1.2749_052c010v_-1.2749.wav,tt/s1/22ha010x_1.2749_052c010v_-1.2749.wav,wsj0/si_dt_05_8k/22h/22ha010m.wav
881,1,22ha010x_1.2749_052c010v_-1.2749_052c010i,22ha010x_1.2749_052c010v_-1.2749,s2,tt/mix/22ha010x_1.2749_052c010v_-1.2749.wav,tt/s2/22ha010x_1.2749_052c010v_-1.2749.wav,wsj0/si_dt_05_8k/052/052c010i.wav
882,0,22ha010y_2.353_050o0213_-2.353_22ho0107,22ha010y_2.353_050o0213_-2.353,s1,tt/mix/22ha010y_2.353_050o0213_-2.353.wav,tt/s1/22ha010y_2.353_050o0213_-2.353.wav,wsj0/si_dt_05_8k/22h/22ho0107.wav
882,1,22ha010y_2.353_050o0213_-2.353_050c0112,22ha010y_2.353_050o0213_-2.353,s2,tt/mix/22ha010y_2.353_050o0213_-2.353.wav,tt/s2/22ha010y_2.353_050o0213_-2.353.wav,wsj0/si_dt_05_8k/050/050c0112.wav
883,0,22ha010z_1.6166_420c020z_-1.6166_22ho0115,22ha010z_1.6166_420c020z_-1.6166,s1,tt/mix/22ha010z_1.6166_420c020z_-1.6166.wav,tt/s1/22ha010z_1.6166_420c020z_-1.6166.wav,wsj0/si_dt_05_8k/22h/22ho0115.wav
883,1,22ha010z_1.6166_420c020z_-1.6166_420o030q,22ha010z_1.6166_420c020z_-1.6166,s2,tt/mix/22ha010z_1.6166_420c020z_-1.6166.wav,tt/s2/22ha010z_1.6166_420c020z_-1.6166.wav,wsj0/si_dt_05_8k/420/420o030q.wav
884,0,22ha010z_2.232_052a050w_-2.232_22ho010q,22ha010z_2.232_052a050w_-2.232,s1,tt/mix/22ha010z_2.232_052a050w_-2.232.wav,tt/s1/22ha010z_2.232_052a050w_-2.232.wav,wsj0/si_dt_05_8k/22h/22ho010q.wav
884,1,22ha010z_2.232_052a050w_-2.232_052o020a,22ha010z_2.232_052a050w_-2.232,s2,tt/mix/22ha010z_2.232_052a050w_-2.232.wav,tt/s2/22ha010z_2.232_052a050w_-2.232.wav,wsj0/si_dt_05_8k/052/052o020a.wav
885,0,22ha0110_2.3298_423c0207_-2.3298_22ha010h,22ha0110_2.3298_423c0207_-2.3298,s1,tt/mix/22ha0110_2.3298_423c0207_-2.3298.wav,tt/s1/22ha0110_2.3298_423c0207_-2.3298.wav,wsj0/si_dt_05_8k/22h/22ha010h.wav
885,1,22ha0110_2.3298_423c0207_-2.3298_423c020h,22ha0110_2.3298_423c0207_-2.3298,s2,tt/mix/22ha0110_2.3298_423c0207_-2.3298.wav,tt/s2/22ha0110_2.3298_423c0207_-2.3298.wav,wsj0/si_dt_05_8k/423/423c020h.wav
886,0,22ha0113_1.1321_420a010b_-1.1321_22ha010u,22ha0113_1.1321_420a010b_-1.1321,s1,tt/mix/22ha0113_1.1321_420a010b_-1.1321.wav,tt/s1/22ha0113_1.1321_420a010b_-1.1321.wav,wsj0/si_dt_05_8k/22h/22ha010u.wav
886,1,22ha0113_1.1321_420a010b_-1.1321_420c0202,22ha0113_1.1321_420a010b_-1.1321,s2,tt/mix/22ha0113_1.1321_420a010b_-1.1321.wav,tt/s2/22ha0113_1.1321_420a010b_-1.1321.wav,wsj0/si_dt_05_8k/420/420c0202.wav
887,0,22ha0114_0.35843_441o030e_-0.35843_22ha0103,22ha0114_0.35843_441o030e_-0.35843,s1,tt/mix/22ha0114_0.35843_441o030e_-0.35843.wav,tt/s1/22ha0114_0.35843_441o030e_-0.35843.wav,wsj0/si_dt_05_8k/22h/22ha0103.wav
887,1,22ha0114_0.35843_441o030e_-0.35843_441c0208,22ha0114_0.35843_441o030e_-0.35843,s2,tt/mix/22ha0114_0.35843_441o030e_-0.35843.wav,tt/s2/22ha0114_0.35843_441o030e_-0.35843.wav,wsj0/si_et_05_8k/441/441c0208.wav
888,0,22ha0114_1.8349_420o030g_-1.8349_22hc0108,22ha0114_1.8349_420o030g_-1.8349,s1,tt/mix/22ha0114_1.8349_420o030g_-1.8349.wav,tt/s1/22ha0114_1.8349_420o030g_-1.8349.wav,wsj0/si_dt_05_8k/22h/22hc0108.wav
888,1,22ha0114_1.8349_420o030g_-1.8349_420a0105,22ha0114_1.8349_420o030g_-1.8349,s2,tt/mix/22ha0114_1.8349_420o030g_-1.8349.wav,tt/s2/22ha0114_1.8349_420o030g_-1.8349.wav,wsj0/si_dt_05_8k/420/420a0105.wav
889,0,22hc0101_2.1221_442c0205_-2.1221_22ho010s,22hc0101_2.1221_442c0205_-2.1221,s1,tt/mix/22hc0101_2.1221_442c0205_-2.1221.wav,tt/s1/22hc0101_2.1221_442c0205_-2.1221.wav,wsj0/si_dt_05_8k/22h/22ho010s.wav
889,1,22hc0101_2.1221_442c0205_-2.1221_442o0303,22hc0101_2.1221_442c0205_-2.1221,s2,tt/mix/22hc0101_2.1221_442c0205_-2.1221.wav,tt/s2/22hc0101_2.1221_442c0205_-2.1221.wav,wsj0/si_et_05_8k/442/442o0303.wav
890,0,22hc0102_0.50072_050c010a_-0.50072_22ho010k,22hc0102_0.50072_050c010a_-0.50072,s1,tt/mix/22hc0102_0.50072_050c010a_-0.50072.wav,tt/s1/22hc0102_0.50072_050c010a_-0.50072.wav,wsj0/si_dt_05_8k/22h/22ho010k.wav
890,1,22hc0102_0.50072_050c010a_-0.50072_050c010b,22hc0102_0.50072_050c010a_-0.50072,s2,tt/mix/22hc0102_0.50072_050c010a_-0.50072.wav,tt/s2/22hc0102_0.50072_050c010a_-0.50072.wav,wsj0/si_dt_05_8k/050/050c010b.wav
891,0,22hc0105_1.767_051o0207_-1.767_22ho010p,22hc0105_1.767_051o0207_-1.767,s1,tt/mix/22hc0105_1.767_051o0207_-1.767.wav,tt/s1/22hc0105_1.767_051o0207_-1.767.wav,wsj0/si_dt_05_8k/22h/22ho010p.wav
891,1,22hc0105_1.767_051o0207_-1.767_051a0503,22hc0105_1.767_051o0207_-1.767,s2,tt/mix/22hc0105_1.767_051o0207_-1.767.wav,tt/s2/22hc0105_1.767_051o0207_-1.767.wav,wsj0/si_dt_05_8k/051/051a0503.wav
892,0,22hc0105_2.0353_050c010v_-2.0353_22ho010m,22hc0105_2.0353_050c010v_-2.0353,s1,tt/mix/22hc0105_2.0353_050c010v_-2.0353.wav,tt/s1/22hc0105_2.0353_050c010v_-2.0353.wav,wsj0/si_dt_05_8k/22h/22ho010m.wav
892,1,22hc0105_2.0353_050c010v_-2.0353_050a050r,22hc0105_2.0353_050c010v_-2.0353,s2,tt/mix/22hc0105_2.0353_050c010v_-2.0353.wav,tt/s2/22hc0105_2.0353_050c010v_-2.0353.wav,wsj0/si_dt_05_8k/050/050a050r.wav
893,0,22hc0108_0.36829_447c020e_-0.36829_22hc010g,22hc0108_0.36829_447c020e_-0.36829,s1,tt/mix/22hc0108_0.36829_447c020e_-0.36829.wav,tt/s1/22hc0108_0.36829_447c020e_-0.36829.wav,wsj0/si_dt_05_8k/22h/22hc010g.wav
893,1,22hc0108_0.36829_447c020e_-0.36829_447o030j,22hc0108_0.36829_447c020e_-0.36829,s2,tt/mix/22hc0108_0.36829_447c020e_-0.36829.wav,tt/s2/22hc0108_0.36829_447c020e_-0.36829.wav,wsj0/si_et_05_8k/447/447o030j.wav
894,0,22hc0108_0.72005_053c010d_-0.72005_22ho010d,22hc0108_0.72005_053c010d_-0.72005,s1,tt/mix/22hc0108_0.72005_053c010d_-0.72005.wav,tt/s1/22hc0108_0.72005_053c010d_-0.72005.wav,wsj0/si_dt_05_8k/22h/22ho010d.wav
894,1,22hc0108_0.72005_053c010d_-0.72005_053c0115,22hc0108_0.72005_053c010d_-0.72005,s2,tt/mix/22hc0108_0.72005_053c010d_-0.72005.wav,tt/s2/22hc0108_0.72005_053c010d_-0.72005.wav,wsj0/si_dt_05_8k/053/053c0115.wav
895,0,22hc0108_2.2347_445o030w_-2.2347_22ha010p,22hc0108_2.2347_445o030w_-2.2347,s1,tt/mix/22hc0108_2.2347_445o030w_-2.2347.wav,tt/s1/22hc0108_2.2347_445o030w_-2.2347.wav,wsj0/si_dt_05_8k/22h/22ha010p.wav
895,1,22hc0108_2.2347_445o030w_-2.2347_445c0215,22hc0108_2.2347_445o030w_-2.2347,s2,tt/mix/22hc0108_2.2347_445o030w_-2.2347.wav,tt/s2/22hc0108_2.2347_445o030w_-2.2347.wav,wsj0/si_et_05_8k/445/445c0215.wav
896,0,22hc0109_0.77308_22gc0110_-0.77308_22hc0104,22hc0109_0.77308_22gc0110_-0.77308,s1,tt/mix/22hc0109_0.77308_22gc0110_-0.77308.wav,tt/s1/22hc0109_0.77308_22gc0110_-0.77308.wav,wsj0/si_dt_05_8k/22h/22hc0104.wav
896,1,22hc0109_0.77308_22gc0110_-0.77308_22go0108,22hc0109_0.77308_22gc0110_-0.77308,s2,tt/mix/22hc0109_0.77308_22gc0110_-0.77308.wav,tt/s2/22hc0109_0.77308_22gc0110_-0.77308.wav,wsj0/si_dt_05_8k/22g/22go0108.wav
897,0,22hc0109_1.9352_052c0108_-1.9352_22ho010i,22hc0109_1.9352_052c0108_-1.9352,s1,tt/mix/22hc0109_1.9352_052c0108_-1.9352.wav,tt/s1/22hc0109_1.9352_052c0108_-1.9352.wav,wsj0/si_dt_05_8k/22h/22ho010i.wav
897,1,22hc0109_1.9352_052c0108_-1.9352_052c010s,22hc0109_1.9352_052c0108_-1.9352,s2,tt/mix/22hc0109_1.9352_052c0108_-1.9352.wav,tt/s2/22hc0109_1.9352_052c0108_-1.9352.wav,wsj0/si_dt_05_8k/052/052c010s.wav
898,0,22hc010a_0.88989_446c020c_-0.88989_22ho0108,22hc010a_0.88989_446c020c_-0.88989,s1,tt/mix/22hc010a_0.88989_446c020c_-0.88989.wav,tt/s1/22hc010a_0.88989_446c020c_-0.88989.wav,wsj0/si_dt_05_8k/22h/22ho0108.wav
898,1,22hc010a_0.88989_446c020c_-0.88989_446o030e,22hc010a_0.88989_446c020c_-0.88989,s2,tt/mix/22hc010a_0.88989_446c020c_-0.88989.wav,tt/s2/22hc010a_0.88989_446c020c_-0.88989.wav,wsj0/si_et_05_8k/446/446o030e.wav
899,0,22hc010a_1.4866_445o030p_-1.4866_22ho0110,22hc010a_1.4866_445o030p_-1.4866,s1,tt/mix/22hc010a_1.4866_445o030p_-1.4866.wav,tt/s1/22hc010a_1.4866_445o030p_-1.4866.wav,wsj0/si_dt_05_8k/22h/22ho0110.wav
899,1,22hc010a_1.4866_445o030p_-1.4866_445o030u,22hc010a_1.4866_445o030p_-1.4866,s2,tt/mix/22hc010a_1.4866_445o030p_-1.4866.wav,tt/s2/22hc010a_1.4866_445o030p_-1.4866.wav,wsj0/si_et_05_8k/445/445o030u.wav
900,0,22hc010a_1.7104_441c020w_-1.7104_22hc010v,22hc010a_1.7104_441c020w_-1.7104,s1,tt/mix/22hc010a_1.7104_441c020w_-1.7104.wav,tt/s1/22hc010a_1.7104_441c020w_-1.7104.wav,wsj0/si_dt_05_8k/22h/22hc010v.wav
900,1,22hc010a_1.7104_441c020w_-1.7104_441o0312,22hc010a_1.7104_441c020w_-1.7104,s2,tt/mix/22hc010a_1.7104_441c020w_-1.7104.wav,tt/s2/22hc010a_1.7104_441c020w_-1.7104.wav,wsj0/si_et_05_8k/441/441o0312.wav
901,0,22hc010a_1.8427_441c020m_-1.8427_22ha010q,22hc010a_1.8427_441c020m_-1.8427,s1,tt/mix/22hc010a_1.8427_441c020m_-1.8427.wav,tt/s1/22hc010a_1.8427_441c020m_-1.8427.wav,wsj0/si_dt_05_8k/22h/22ha010q.wav
901,1,22hc010a_1.8427_441c020m_-1.8427_441o0303,22hc010a_1.8427_441c020m_-1.8427,s2,tt/mix/22hc010a_1.8427_441c020m_-1.8427.wav,tt/s2/22hc010a_1.8427_441c020m_-1.8427.wav,wsj0/si_et_05_8k/441/441o0303.wav
902,0,22hc010b_1.8764_421a0109_-1.8764_22hc010r,22hc010b_1.8764_421a0109_-1.8764,s1,tt/mix/22hc010b_1.8764_421a0109_-1.8764.wav,tt/s1/22hc010b_1.8764_421a0109_-1.8764.wav,wsj0/si_dt_05_8k/22h/22hc010r.wav
902,1,22hc010b_1.8764_421a0109_-1.8764_421c020h,22hc010b_1.8764_421a0109_-1.8764,s2,tt/mix/22hc010b_1.8764_421a0109_-1.8764.wav,tt/s2/22hc010b_1.8764_421a0109_-1.8764.wav,wsj0/si_dt_05_8k/421/421c020h.wav
903,0,22hc010d_0.8031_423o030y_-0.8031_22ho010a,22hc010d_0.8031_423o030y_-0.8031,s1,tt/mix/22hc010d_0.8031_423o030y_-0.8031.wav,tt/s1/22hc010d_0.8031_423o030y_-0.8031.wav,wsj0/si_dt_05_8k/22h/22ho010a.wav
903,1,22hc010d_0.8031_423o030y_-0.8031_423a010b,22hc010d_0.8031_423o030y_-0.8031,s2,tt/mix/22hc010d_0.8031_423o030y_-0.8031.wav,tt/s2/22hc010d_0.8031_423o030y_-0.8031.wav,wsj0/si_dt_05_8k/423/423a010b.wav
904,0,22hc010e_0.59791_447o0311_-0.59791_22ho0105,22hc010e_0.59791_447o0311_-0.59791,s1,tt/mix/22hc010e_0.59791_447o0311_-0.59791.wav,tt/s1/22hc010e_0.59791_447o0311_-0.59791.wav,wsj0/si_dt_05_8k/22h/22ho0105.wav
904,1,22hc010e_0.59791_447o0311_-0.59791_447o030p,22hc010e_0.59791_447o0311_-0.59791,s2,tt/mix/22hc010e_0.59791_447o0311_-0.59791.wav,tt/s2/22hc010e_0.59791_447o0311_-0.59791.wav,wsj0/si_et_05_8k/447/447o030p.wav
905,0,22hc010e_1.2183_422o0306_-1.2183_22ho010u,22hc010e_1.2183_422o0306_-1.2183,s1,tt/mix/22hc010e_1.2183_422o0306_-1.2183.wav,tt/s1/22hc010e_1.2183_422o0306_-1.2183.wav,wsj0/si_dt_05_8k/22h/22ho010u.wav
905,1,22hc010e_1.2183_422o0306_-1.2183_422c020c,22hc010e_1.2183_422o0306_-1.2183,s2,tt/mix/22hc010e_1.2183_422o0306_-1.2183.wav,tt/s2/22hc010e_1.2183_422o0306_-1.2183.wav,wsj0/si_dt_05_8k/422/422c020c.wav
906,0,22hc010e_1.9741_423c0202_-1.9741_22ha010m,22hc010e_1.9741_423c0202_-1.9741,s1,tt/mix/22hc010e_1.9741_423c0202_-1.9741.wav,tt/s1/22hc010e_1.9741_423c0202_-1.9741.wav,wsj0/si_dt_05_8k/22h/22ha010m.wav
906,1,22hc010e_1.9741_423c0202_-1.9741_423o0301,22hc010e_1.9741_423c0202_-1.9741,s2,tt/mix/22hc010e_1.9741_423c0202_-1.9741.wav,tt/s2/22hc010e_1.9741_423c0202_-1.9741.wav,wsj0/si_dt_05_8k/423/423o0301.wav
907,0,22hc010f_0.85424_420a010e_-0.85424_22ha010n,22hc010f_0.85424_420a010e_-0.85424,s1,tt/mix/22hc010f_0.85424_420a010e_-0.85424.wav,tt/s1/22hc010f_0.85424_420a010e_-0.85424.wav,wsj0/si_dt_05_8k/22h/22ha010n.wav
907,1,22hc010f_0.85424_420a010e_-0.85424_420a010w,22hc010f_0.85424_420a010e_-0.85424,s2,tt/mix/22hc010f_0.85424_420a010e_-0.85424.wav,tt/s2/22hc010f_0.85424_420a010e_-0.85424.wav,wsj0/si_dt_05_8k/420/420a010w.wav
908,0,22hc010f_0.88872_422a010y_-0.88872_22ha010j,22hc010f_0.88872_422a010y_-0.88872,s1,tt/mix/22hc010f_0.88872_422a010y_-0.88872.wav,tt/s1/22hc010f_0.88872_422a010y_-0.88872.wav,wsj0/si_dt_05_8k/22h/22ha010j.wav
908,1,22hc010f_0.88872_422a010y_-0.88872_422c020s,22hc010f_0.88872_422a010y_-0.88872,s2,tt/mix/22hc010f_0.88872_422a010y_-0.88872.wav,tt/s2/22hc010f_0.88872_422a010y_-0.88872.wav,wsj0/si_dt_05_8k/422/422c020s.wav
909,0,22hc010f_1.1651_420o030e_-1.1651_22ha010c,22hc010f_1.1651_420o030e_-1.1651,s1,tt/mix/22hc010f_1.1651_420o030e_-1.1651.wav,tt/s1/22hc010f_1.1651_420o030e_-1.1651.wav,wsj0/si_dt_05_8k/22h/22ha010c.wav
909,1,22hc010f_1.1651_420o030e_-1.1651_420c020e,22hc010f_1.1651_420o030e_-1.1651,s2,tt/mix/22hc010f_1.1651_420o030e_-1.1651.wav,tt/s2/22hc010f_1.1651_420o030e_-1.1651.wav,wsj0/si_dt_05_8k/420/420c020e.wav
910,0,22hc010h_0.30143_440c020a_-0.30143_22ho0104,22hc010h_0.30143_440c020a_-0.30143,s1,tt/mix/22hc010h_0.30143_440c020a_-0.30143.wav,tt/s1/22hc010h_0.30143_440c020a_-0.30143.wav,wsj0/si_dt_05_8k/22h/22ho0104.wav
910,1,22hc010h_0.30143_440c020a_-0.30143_440c0214,22hc010h_0.30143_440c020a_-0.30143,s2,tt/mix/22hc010h_0.30143_440c020a_-0.30143.wav,tt/s2/22hc010h_0.30143_440c020a_-0.30143.wav,wsj0/si_et_05_8k/440/440c0214.wav
911,0,22hc010i_0.65277_441c0202_-0.65277_22ho0108,22hc010i_0.65277_441c0202_-0.65277,s1,tt/mix/22hc010i_0.65277_441c0202_-0.65277.wav,tt/s1/22hc010i_0.65277_441c0202_-0.65277.wav,wsj0/si_dt_05_8k/22h/22ho0108.wav
911,1,22hc010i_0.65277_441c0202_-0.65277_441o030v,22hc010i_0.65277_441c0202_-0.65277,s2,tt/mix/22hc010i_0.65277_441c0202_-0.65277.wav,tt/s2/22hc010i_0.65277_441c0202_-0.65277.wav,wsj0/si_et_05_8k/441/441o030v.wav
912,0,22hc010i_1.6123_050c0114_-1.6123_22ho0112,22hc010i_1.6123_050c0114_-1.6123,s1,tt/mix/22hc010i_1.6123_050c0114_-1.6123.wav,tt/s1/22hc010i_1.6123_050c0114_-1.6123.wav,wsj0/si_dt_05_8k/22h/22ho0112.wav
912,1,22hc010i_1.6123_050c0114_-1.6123_050o020u,22hc010i_1.6123_050c0114_-1.6123,s2,tt/mix/22hc010i_1.6123_050c0114_-1.6123.wav,tt/s2/22hc010i_1.6123_050c0114_-1.6123.wav,wsj0/si_dt_05_8k/050/050o020u.wav
913,0,22hc010i_2.2653_444c0205_-2.2653_22hc010h,22hc010i_2.2653_444c0205_-2.2653,s1,tt/mix/22hc010i_2.2653_444c0205_-2.2653.wav,tt/s1/22hc010i_2.2653_444c0205_-2.2653.wav,wsj0/si_dt_05_8k/22h/22hc010h.wav
913,1,22hc010i_2.2653_444c0205_-2.2653_444c020j,22hc010i_2.2653_444c0205_-2.2653,s2,tt/mix/22hc010i_2.2653_444c0205_-2.2653.wav,tt/s2/22hc010i_2.2653_444c0205_-2.2653.wav,wsj0/si_et_05_8k/444/444c020j.wav
914,0,22hc010j_0.51971_442c0207_-0.51971_22hc010y,22hc010j_0.51971_442c0207_-0.51971,s1,tt/mix/22hc010j_0.51971_442c0207_-0.51971.wav,tt/s1/22hc010j_0.51971_442c0207_-0.51971.wav,wsj0/si_dt_05_8k/22h/22hc010y.wav
914,1,22hc010j_0.51971_442c0207_-0.51971_442o030z,22hc010j_0.51971_442c0207_-0.51971,s2,tt/mix/22hc010j_0.51971_442c0207_-0.51971.wav,tt/s2/22hc010j_0.51971_442c0207_-0.51971.wav,wsj0/si_et_05_8k/442/442o030z.wav
915,0,22hc010j_0.9841_053o0210_-0.9841_22hc010w,22hc010j_0.9841_053o0210_-0.9841,s1,tt/mix/22hc010j_0.9841_053o0210_-0.9841.wav,tt/s1/22hc010j_0.9841_053o0210_-0.9841.wav,wsj0/si_dt_05_8k/22h/22hc010w.wav
915,1,22hc010j_0.9841_053o0210_-0.9841_053o0212,22hc010j_0.9841_053o0210_-0.9841,s2,tt/mix/22hc010j_0.9841_053o0210_-0.9841.wav,tt/s2/22hc010j_0.9841_053o0210_-0.9841.wav,wsj0/si_dt_05_8k/053/053o0212.wav
916,0,22hc010j_2.0515_444c0215_-2.0515_22ho010g,22hc010j_2.0515_444c0215_-2.0515,s1,tt/mix/22hc010j_2.0515_444c0215_-2.0515.wav,tt/s1/22hc010j_2.0515_444c0215_-2.0515.wav,wsj0/si_dt_05_8k/22h/22ho010g.wav
916,1,22hc010j_2.0515_444c0215_-2.0515_444o030s,22hc010j_2.0515_444c0215_-2.0515,s2,tt/mix/22hc010j_2.0515_444c0215_-2.0515.wav,tt/s2/22hc010j_2.0515_444c0215_-2.0515.wav,wsj0/si_et_05_8k/444/444o030s.wav
917,0,22hc010k_0.19184_447o030g_-0.19184_22ho0101,22hc010k_0.19184_447o030g_-0.19184,s1,tt/mix/22hc010k_0.19184_447o030g_-0.19184.wav,tt/s1/22hc010k_0.19184_447o030g_-0.19184.wav,wsj0/si_dt_05_8k/22h/22ho0101.wav
917,1,22hc010k_0.19184_447o030g_-0.19184_447c0209,22hc010k_0.19184_447o030g_-0.19184,s2,tt/mix/22hc010k_0.19184_447o030g_-0.19184.wav,tt/s2/22hc010k_0.19184_447o030g_-0.19184.wav,wsj0/si_et_05_8k/447/447c0209.wav
918,0,22hc010k_2.0358_052o020r_-2.0358_22ha010p,22hc010k_2.0358_052o020r_-2.0358,s1,tt/mix/22hc010k_2.0358_052o020r_-2.0358.wav,tt/s1/22hc010k_2.0358_052o020r_-2.0358.wav,wsj0/si_dt_05_8k/22h/22ha010p.wav
918,1,22hc010k_2.0358_052o020r_-2.0358_052a050w,22hc010k_2.0358_052o020r_-2.0358,s2,tt/mix/22hc010k_2.0358_052o020r_-2.0358.wav,tt/s2/22hc010k_2.0358_052o020r_-2.0358.wav,wsj0/si_dt_05_8k/052/052a050w.wav
919,0,22hc010l_0.76924_440o0306_-0.76924_22ha010f,22hc010l_0.76924_440o0306_-0.76924,s1,tt/mix/22hc010l_0.76924_440o0306_-0.76924.wav,tt/s1/22hc010l_0.76924_440o0306_-0.76924.wav,wsj0/si_dt_05_8k/22h/22ha010f.wav
919,1,22hc010l_0.76924_440o0306_-0.76924_440o0308,22hc010l_0.76924_440o0306_-0.76924,s2,tt/mix/22hc010l_0.76924_440o0306_-0.76924.wav,tt/s2/22hc010l_0.76924_440o0306_-0.76924.wav,wsj0/si_et_05_8k/440/440o0308.wav
920,0,22hc010m_0.14381_443o030l_-0.14381_22hc010s,22hc010m_0.14381_443o030l_-0.14381,s1,tt/mix/22hc010m_0.14381_443o030l_-0.14381.wav,tt/s1/22hc010m_0.14381_443o030l_-0.14381.wav,wsj0/si_dt_05_8k/22h/22hc010s.wav
920,1,22hc010m_0.14381_443o030l_-0.14381_443o0302,22hc010m_0.14381_443o030l_-0.14381,s2,tt/mix/22hc010m_0.14381_443o030l_-0.14381.wav,tt/s2/22hc010m_0.14381_443o030l_-0.14381.wav,wsj0/si_et_05_8k/443/443o0302.wav
921,0,22hc010n_1.2322_053o020a_-1.2322_22ha010a,22hc010n_1.2322_053o020a_-1.2322,s1,tt/mix/22hc010n_1.2322_053o020a_-1.2322.wav,tt/s1/22hc010n_1.2322_053o020a_-1.2322.wav,wsj0/si_dt_05_8k/22h/22ha010a.wav
921,1,22hc010n_1.2322_053o020a_-1.2322_053a050m,22hc010n_1.2322_053o020a_-1.2322,s2,tt/mix/22hc010n_1.2322_053o020a_-1.2322.wav,tt/s2/22hc010n_1.2322_053o020a_-1.2322.wav,wsj0/si_dt_05_8k/053/053a050m.wav
922,0,22hc010n_1.23_050c010z_-1.23_22ho010y,22hc010n_1.23_050c010z_-1.23,s1,tt/mix/22hc010n_1.23_050c010z_-1.23.wav,tt/s1/22hc010n_1.23_050c010z_-1.23.wav,wsj0/si_dt_05_8k/22h/22ho010y.wav
922,1,22hc010n_1.23_050c010z_-1.23_050a0508,22hc010n_1.23_050c010z_-1.23,s2,tt/mix/22hc010n_1.23_050c010z_-1.23.wav,tt/s2/22hc010n_1.23_050c010z_-1.23.wav,wsj0/si_dt_05_8k/050/050a0508.wav
923,0,22hc010q_1.0006_442c020w_-1.0006_22hc0106,22hc010q_1.0006_442c020w_-1.0006,s1,tt/mix/22hc010q_1.0006_442c020w_-1.0006.wav,tt/s1/22hc010q_1.0006_442c020w_-1.0006.wav,wsj0/si_dt_05_8k/22h/22hc0106.wav
923,1,22hc010q_1.0006_442c020w_-1.0006_442c020p,22hc010q_1.0006_442c020w_-1.0006,s2,tt/mix/22hc010q_1.0006_442c020w_-1.0006.wav,tt/s2/22hc010q_1.0006_442c020w_-1.0006.wav,wsj0/si_et_05_8k/442/442c020p.wav
924,0,22hc010q_2.055_22gc0107_-2.055_22ha0105,22hc010q_2.055_22gc0107_-2.055,s1,tt/mix/22hc010q_2.055_22gc0107_-2.055.wav,tt/s1/22hc010q_2.055_22gc0107_-2.055.wav,wsj0/si_dt_05_8k/22h/22ha0105.wav
